iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
38,38000000,19.15625,17.322033898305083,64,118,1578.44151547538,1125.467412038248,0.1,1.5876253165914418,1.1290722379603402,1.0,0.0
39,39000000,19.363636363636363,16.29824561403509,66,114,1583.8561846477512,1138.0781363972642,0.1,1.210751606975788,1.1349472057687355,1.0,0.0
40,40000000,19.62121212121212,17.094827586206897,66,116,1583.5594166026947,1140.0911297387938,0.1,1.469735234739848,1.1422439694394368,1.0,0.0
41,41000000,19.421875,17.319327731092436,64,119,1582.0599928506067,1136.331484595067,0.1,1.421067012510197,1.136597025495751,1.0,0.0
42,42000000,17.174603174603174,17.33613445378151,63,119,1583.1182275554627,1133.5927108574092,0.1,1.540175353943441,1.0729349341247358,1.0,0.0
43,43000000,19.6,17.43220338983051,65,118,1581.9393830742613,1134.4641682421177,0.1,1.513228144727357,1.141643059490085,1.0,0.0
44,44000000,19.257575757575758,17.307692307692307,66,117,1590.4199456320082,1137.768766046614,0.1,1.7179929284925906,1.131942656021976,1.0,0.0
45,45000000,18.984126984126984,17.826446280991735,63,121,1583.9635272377075,1135.2140992100385,0.1,1.5685782424826042,1.1241962318449572,1.0,0.0
46,46000000,19.545454545454547,17.45378151260504,66,119,1584.5740594005042,1140.1409151605342,0.1,1.1991363828855932,1.140097862477466,1.0,0.0
47,47000000,19.123076923076923,18.098360655737704,65,122,1583.5978779700117,1139.1336364178883,0.1,1.510497860276551,1.1281324907387231,1.0,0.0
48,48000000,19.492537313432837,17.285714285714285,67,119,1589.2682131445808,1136.9926198436847,0.1,1.5148436032566273,1.1385987907488058,1.0,0.0
49,49000000,19.5,17.708333333333332,66,120,1588.0274452511155,1137.9182384076041,0.1,1.4860184665196805,1.1388101983002834,1.0,0.0
50,50000000,19.393939393939394,17.475,66,120,1591.1901525819915,1136.6963181796375,0.1,1.4226159486291887,1.135805648553524,1.0,0.0
