iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
31,31000000,14.361702127659575,8.459770114942529,47,87,1580.0647578157425,1137.7484328185612,0.1,1.7573462916291902,0.9932493520583449,0.9932493520583449,0.006750647941655141
32,32000000,11.095238095238095,7.27906976744186,42,86,1579.990359599795,1137.8377579255587,0.1,1.670023828380662,0.9007149602050453,0.9007149602050453,0.09928503979495473
33,33000000,7.885714285714286,6.554216867469879,35,83,1575.4174214116933,1138.101656140942,0.1,1.6699083926401748,0.8097936058276002,0.8097936058276002,0.19020639417239982
34,34000000,14.688888888888888,8.127906976744185,45,86,1577.1902506865058,1137.9616536669405,0.1,1.7743289308405303,1.0025180988353792,1.0,0.0
35,35000000,12.58695652173913,9.170454545454545,46,88,1577.7269892975712,1133.1303184042724,0.1,1.5996427034421634,0.9429732725705137,0.9429732725705137,0.057026727429486335
36,36000000,13.02127659574468,8.402298850574713,47,87,1580.1035191969397,1131.069583948611,0.1,1.6338312380044473,0.9552769573865351,0.9552769573865351,0.044723042613464936
37,37000000,13.384615384615385,9.089887640449438,52,89,1586.06487514829,1133.3544497820058,0.1,1.6754490685347636,0.9655698409239486,0.9655698409239486,0.0344301590760514
38,38000000,16.77777777777778,7.091954022988506,54,87,1575.6278840379964,1132.79969516213,0.1,1.6417631478250234,1.0616934214667926,1.0,0.0
39,39000000,8.977272727272727,6.235955056179775,44,89,1576.5901715823054,1131.4083424204614,0.1,1.8336255923310698,0.8407159412825136,0.8407159412825136,0.1592840587174864
40,40000000,14.857142857142858,7.470588235294118,49,85,1580.1485698225074,1126.644154817111,0.1,1.741551114911037,1.0072845002023474,1.0,0.0
41,41000000,8.934782608695652,8.588888888888889,46,90,1581.202924351258,1131.8079676328061,0.1,1.6383176811789877,0.8395122552038429,0.8395122552038429,0.16048774479615713
42,42000000,15.803921568627452,8.988888888888889,51,90,1579.6087037572725,1133.719989064721,0.1,1.8901393000250362,1.034105426873299,1.0,0.0
43,43000000,15.0,10.043478260869565,50,92,1578.0089740946923,1130.202110328622,0.1,1.746433869614327,1.011331444759207,1.0,0.0
44,44000000,14.625,9.466666666666667,48,90,1589.0776091812902,1128.1020138087308,0.1,1.949883381260084,1.0007082152974507,1.0,0.0
45,45000000,15.6,8.418604651162791,50,86,1587.2619515263789,1131.3353538552176,0.1,1.6759966723027733,1.028328611898017,1.0,0.0
46,46000000,10.020408163265307,9.325842696629213,49,89,1575.0935092600914,1136.7744290188778,0.1,1.8828011243418732,0.8702665202058161,0.8702665202058161,0.12973347979418393
47,47000000,14.755102040816327,8.215909090909092,49,88,1568.0301672750377,1121.8692049537258,0.1,1.734758838192146,1.0043938255188762,1.0,0.0
48,48000000,13.583333333333334,9.640449438202246,48,89,1563.6221145299394,1126.159767532925,0.1,1.603799080997754,0.9711992445703495,0.9711992445703495,0.02880075542965055
49,49000000,13.829787234042554,7.784090909090909,47,88,1549.0509247466607,1121.6664164738922,0.1,1.870601831640197,0.9781809414742934,0.9781809414742934,0.021819058525706647
50,50000000,15.44,9.366666666666667,50,90,1588.7692743203843,1124.3379201157286,0.1,1.855328312419505,1.0237960339943344,1.0,0.0
