iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,607.7731368951377,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1451.3622234824734,148.92211389192417,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1433.6729900636706,222.36777749870492,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,620.2049182588127,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1487.1931452576312,153.5928142430421,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1493.067517577898,233.63788277756635,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,625.2092355789356,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1494.9782823738833,153.92130040437596,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1489.4702005777667,231.36934259604251,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,624.4517268092471,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1491.11719482301,153.99452273431697,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1431.0716247932387,233.52519152489455,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,601.5841780858386,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1511.3818083255605,156.37344329740745,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1498.2277074909548,236.57126185411482,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,631.3298280739897,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1428.0589471757628,156.01782662994705,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1495.0863419248365,236.2169013064117,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,626.3177921110045,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1526.795476735525,154.72185045769777,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1505.853789452241,233.23204291775087,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,631.2264993668732,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1518.5052497470272,153.81237203398558,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1503.9231160916365,234.45163511859468,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,631.6899502687821,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1520.0407811466594,154.41321004272118,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1509.3578230279554,235.60686608297527,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,630.7638634368102,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1524.0145881362646,154.1742351736966,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1505.6187895061296,234.90162824583774,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,632.0416317923698,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1520.2685781926707,155.3056813742685,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1505.250533630097,234.0807195812918,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,630.1334634921496,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1516.3518549610997,154.39900504264716,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1370.445299300519,234.17676859628466,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,630.6253188319796,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1516.4710285155775,154.32476613288048,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1502.3173552827327,233.76500459041793,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,605.0522166461994,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1516.259960790864,154.88300470817762,1.0,0.04687665097735368,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1497.8742568168793,235.1377195847625,1.0,0.04687828273926622,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,631.3879946253999,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1534.7582985481201,864.6238186076197,1.0,0.046876648416611495,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1500.242847678356,1409.233543433182,1.0,0.04687828040663051,0.5297450424929179,0.5297450424929179,0.4702549575070821
iteration,frame,eval_episode_return,train_episode_return,eval_num_episodes,train_num_episodes,eval_frame_rate,train_frame_rate,train_exploration_epsilon,train_state_value,normalized_return,capped_normalized_return,human_gap
0,0,-2.0,nan,0,0,628.1389776602598,nan,1.0,nan,0.5297450424929179,0.5297450424929179,0.4702549575070821
1,1000,-2.0,-6.0,0,0,1510.1173927788884,858.9405464008844,1.0,0.046876648416611495,0.5297450424929179,0.5297450424929179,0.4702549575070821
2,2000,-2.0,-5.0,0,0,1470.2016413438303,1386.143487683745,1.0,0.04687828040663051,0.5297450424929179,0.5297450424929179,0.4702549575070821
